time,DNI,DHI,Reflected,H_sun,Temperature,WindSpeed,Int,ts,GHI,T_cell,P_DC_kW,P_AC_kW
20200814:0530,596.2,198.55,0.0,77.12,31.47,4.48,0.0,2020-08-14 05:30:00+00:00,794.75,56.3059375,69.02523459218749,66.95447755442186
20200814:0630,402.55,193.2,0.0,80.28,32.02,4.14,0.0,2020-08-14 06:30:00+00:00,595.75,50.6371875,53.160191129687504,51.56538539579688
20200814:0730,467.55,220.25,0.0,69.37,31.56,3.66,0.0,2020-08-14 07:30:00+00:00,687.8,53.053749999999994,60.675944915,58.85566656755
20200814:0830,309.1,268.75,0.0,55.99,32.07,4.0,0.0,2020-08-14 08:30:00+00:00,577.85,50.127812500000005,51.6865552896875,50.13595863099687
20200814:0930,147.75,183.5,0.0,42.24,32.01,4.14,0.0,2020-08-14 09:30:00+00:00,331.25,42.3615625,30.7095726171875,29.788285438671874
20200814:1030,88.8,118.7,0.0,28.44,30.71,3.66,0.0,2020-08-14 10:30:00+00:00,207.5,37.194375,19.68726021875,19.0966424121875
20200814:1130,34.15,58.85,0.0,14.74,29.64,3.38,0.0,2020-08-14 11:30:00+00:00,93.0,32.54625,9.005243475,8.73508617075
20200814:1230,0.0,7.2,0.0,1.26,29.21,3.17,0.0,2020-08-14 12:30:00+00:00,7.2,29.435000000000002,0.7065885599999999,0.6853909032
20200814:1330,0.0,0.0,0.0,0.0,28.81,3.24,0.0,2020-08-14 13:30:00+00:00,0.0,28.81,0.0,0.0
20200814:1430,0.0,0.0,0.0,0.0,28.47,3.52,0.0,2020-08-14 14:30:00+00:00,0.0,28.47,0.0,0.0
20200814:1530,0.0,0.0,0.0,0.0,28.14,3.66,0.0,2020-08-14 15:30:00+00:00,0.0,28.14,0.0,0.0
20200814:1630,0.0,0.0,0.0,0.0,27.87,3.66,0.0,2020-08-14 16:30:00+00:00,0.0,27.87,0.0,0.0
20200814:1730,0.0,0.0,0.0,0.0,27.6,3.59,0.0,2020-08-14 17:30:00+00:00,0.0,27.6,0.0,0.0
20200814:1830,0.0,0.0,0.0,0.0,27.39,3.66,0.0,2020-08-14 18:30:00+00:00,0.0,27.39,0.0,0.0
20200814:1930,0.0,0.0,0.0,0.0,27.69,3.45,0.0,2020-08-14 19:30:00+00:00,0.0,27.69,0.0,0.0
20200814:2030,0.0,0.0,0.0,0.0,27.53,3.45,0.0,2020-08-14 20:30:00+00:00,0.0,27.53,0.0,0.0
20200814:2130,0.0,0.0,0.0,0.0,27.29,3.59,0.0,2020-08-14 21:30:00+00:00,0.0,27.29,0.0,0.0
20200814:2230,0.0,0.0,0.0,0.0,27.12,3.93,0.0,2020-08-14 22:30:00+00:00,0.0,27.12,0.0,0.0
20200814:2330,0.0,0.0,0.0,-3.43,27.09,4.14,0.0,2020-08-14 23:30:00+00:00,0.0,27.09,0.0,0.0
20200815:0030,1.55,37.25,0.0,9.87,27.18,4.28,0.0,2020-08-15 00:30:00+00:00,38.8,28.3925,3.8247158199999993,3.709974345399999
20200815:0130,42.0,105.85,0.0,23.52,27.44,3.93,0.0,2020-08-15 01:30:00+00:00,147.85,32.0603125,14.346575774687498,13.916178501446872
20200815:0230,138.5,148.3,0.0,37.3,27.84,5.17,0.0,2020-08-15 02:30:00+00:00,286.8,36.8025,27.25831806,26.4405685182
20200815:0330,177.8,190.7,0.0,51.08,28.71,5.31,0.0,2020-08-15 03:30:00+00:00,368.5,40.225625,34.49353001875,33.4587241181875
20200815:0430,293.8,270.9,0.0,64.64,29.39,4.41,0.0,2020-08-15 04:30:00+00:00,564.7,47.036875,51.24342620875,49.7061234224875
20200815:0530,233.95,268.8,0.0,76.94,30.21,4.21,0.0,2020-08-15 05:30:00+00:00,502.75,45.9209375,45.857439442187506,44.48171625892188
20200815:0630,105.65,261.4,0.0,79.98,30.89,4.14,0.0,2020-08-15 06:30:00+00:00,367.04999999999995,42.3603125,34.02871686468749,33.007855358746866
20200815:0730,184.5,227.0,0.0,69.18,30.22,4.28,0.0,2020-08-15 07:30:00+00:00,411.5,43.079375,38.02534161875,36.8845813701875
20200815:0830,221.1,231.0,0.0,55.84,30.4,4.28,0.0,2020-08-15 08:30:00+00:00,452.1,44.528125,41.50196056875,40.2569017516875
20200815:0930,234.95,150.15,0.0,42.1,30.52,4.83,0.0,2020-08-15 09:30:00+00:00,385.1,42.554375,35.67072027875,34.6005986703875
20200815:1030,107.2,115.0,0.0,28.3,30.37,4.55,0.0,2020-08-15 10:30:00+00:00,222.2,37.31375,21.070831594999998,20.438706647149996
20200815:1130,14.85,51.1,0.0,14.59,29.61,3.66,0.0,2020-08-15 11:30:00+00:00,65.95,31.6709375,6.4102217021875,6.217915051121875
20200815:1230,0.0,7.25,0.0,1.1,29.03,3.24,0.0,2020-08-15 12:30:00+00:00,7.25,29.2565625,0.7120387671875,0.690677604171875
20200815:1330,0.0,0.0,0.0,0.0,28.4,3.38,0.0,2020-08-15 13:30:00+00:00,0.0,28.4,0.0,0.0
20200815:1430,0.0,0.0,0.0,0.0,27.72,3.31,0.0,2020-08-15 14:30:00+00:00,0.0,27.72,0.0,0.0
20200815:1530,0.0,0.0,0.0,0.0,27.21,3.24,0.0,2020-08-15 15:30:00+00:00,0.0,27.21,0.0,0.0
20200815:1630,0.0,0.0,0.0,0.0,27.15,3.31,0.0,2020-08-15 16:30:00+00:00,0.0,27.15,0.0,0.0
20200815:1730,0.0,0.0,0.0,0.0,27.08,3.31,0.0,2020-08-15 17:30:00+00:00,0.0,27.08,0.0,0.0
20200815:1830,0.0,0.0,0.0,0.0,27.06,3.17,0.0,2020-08-15 18:30:00+00:00,0.0,27.06,0.0,0.0
20200815:1930,0.0,0.0,0.0,0.0,27.04,3.1,0.0,2020-08-15 19:30:00+00:00,0.0,27.04,0.0,0.0
20200815:2030,0.0,0.0,0.0,0.0,26.97,3.03,0.0,2020-08-15 20:30:00+00:00,0.0,26.97,0.0,0.0
20200815:2130,0.0,0.0,0.0,0.0,26.79,3.1,0.0,2020-08-15 21:30:00+00:00,0.0,26.79,0.0,0.0
20200815:2230,0.0,0.0,0.0,0.0,26.68,3.1,0.0,2020-08-15 22:30:00+00:00,0.0,26.68,0.0,0.0
20200815:2330,0.0,0.0,0.0,-3.52,26.6,3.38,0.0,2020-08-15 23:30:00+00:00,0.0,26.6,0.0,0.0
20200816:0030,18.2,41.05,0.0,9.8,26.63,3.45,0.0,2020-08-16 00:30:00+00:00,59.25,28.4815625,5.838361317187499,5.663210477671874
20200816:0130,93.1,105.4,0.0,23.46,27.01,3.45,0.0,2020-08-16 01:30:00+00:00,198.5,33.213125000000005,19.16527176875,18.5903136156875
20200816:0230,229.6,139.35,0.0,37.25,27.97,3.86,0.0,2020-08-16 02:30:00+00:00,368.95,39.4996875,34.6481429246875,33.60869863694687
20200816:0330,289.0,216.7,0.0,51.03,28.95,3.93,0.0,2020-08-16 03:30:00+00:00,505.7,44.753125,46.37455476875,44.983318125687504
20200816:0430,144.05,337.15,0.0,64.56,29.92,3.79,0.0,2020-08-16 04:30:00+00:00,481.2,44.9575,44.08650942,42.7639141374
20200816:0530,157.4,386.3,0.0,76.76,30.46,3.59,0.0,2020-08-16 05:30:00+00:00,543.7,47.450625,49.243309978750005,47.766010679387506
20200816:0630,344.95,231.7,0.0,79.68,31.17,3.72,0.0,2020-08-16 06:30:00+00:00,576.65,49.190312500000005,51.8062756446875,50.252087375346875
20200816:0730,201.95,177.0,0.0,68.99,29.86,3.52,0.0,2020-08-16 07:30:00+00:00,378.95,41.7021875,35.2366965396875,34.179595643496874
20200816:0830,59.6,220.6,0.0,55.69,30.37,3.45,0.0,2020-08-16 08:30:00+00:00,280.2,39.12625,26.357566395,25.56683940315
20200816:0930,129.0,199.25,0.0,41.95,30.42,3.52,0.0,2020-08-16 09:30:00+00:00,328.25,40.6778125,30.663578379687497,29.74367102829687
20200816:1030,124.65,110.45,0.0,28.15,29.93,3.79,0.0,2020-08-16 10:30:00+00:00,235.10000000000002,37.276875000000004,22.29775680875,21.6288241044875
20200816:1130,48.05,48.85,0.0,14.44,29.54,3.31,0.0,2020-08-16 11:30:00+00:00,96.9,32.568125,9.38199244875,9.100532675287498
20200816:1230,0.0,5.1,0.0,0.93,29.02,3.38,0.0,2020-08-16 12:30:00+00:00,5.1,29.179375,0.50104777875,0.48601634538749994
20200816:1330,0.0,0.0,0.0,0.0,28.36,3.17,0.0,2020-08-16 13:30:00+00:00,0.0,28.36,0.0,0.0
20200816:1430,0.0,0.0,0.0,0.0,27.94,2.9,0.0,2020-08-16 14:30:00+00:00,0.0,27.94,0.0,0.0
20200816:1530,0.0,0.0,0.0,0.0,27.66,2.69,0.0,2020-08-16 15:30:00+00:00,0.0,27.66,0.0,0.0
20200816:1630,0.0,0.0,0.0,0.0,27.43,2.69,0.0,2020-08-16 16:30:00+00:00,0.0,27.43,0.0,0.0
20200816:1730,0.0,0.0,0.0,0.0,27.29,2.48,0.0,2020-08-16 17:30:00+00:00,0.0,27.29,0.0,0.0
20200816:1830,0.0,0.0,0.0,0.0,27.07,2.21,0.0,2020-08-16 18:30:00+00:00,0.0,27.07,0.0,0.0
20200816:1930,0.0,0.0,0.0,0.0,27.1,2.76,0.0,2020-08-16 19:30:00+00:00,0.0,27.1,0.0,0.0
20200816:2030,0.0,0.0,0.0,0.0,26.92,2.62,0.0,2020-08-16 20:30:00+00:00,0.0,26.92,0.0,0.0
20200816:2130,0.0,0.0,0.0,0.0,26.68,2.21,0.0,2020-08-16 21:30:00+00:00,0.0,26.68,0.0,0.0
20200816:2230,0.0,0.0,0.0,0.0,26.58,2.14,0.0,2020-08-16 22:30:00+00:00,0.0,26.58,0.0,0.0
20200816:2330,0.0,0.0,0.0,-3.6,26.52,2.07,0.0,2020-08-16 23:30:00+00:00,0.0,26.52,0.0,0.0
20200817:0030,15.35,34.85,0.0,9.74,26.45,2.14,0.0,2020-08-17 00:30:00+00:00,50.2,28.01875,4.956352675000001,4.80766209475
20200817:0130,38.9,102.8,0.0,23.41,26.94,2.69,0.0,2020-08-17 01:30:00+00:00,141.7,31.368125,13.791007408750001,13.3772771864875
20200817:0230,172.3,155.2,0.0,37.19,27.77,3.66,0.0,2020-08-17 02:30:00+00:00,327.5,38.004374999999996,30.96124821875,30.0324107721875
20200817:0330,333.05,202.25,0.0,50.97,28.86,3.45,0.0,2020-08-17 03:30:00+00:00,535.3,45.588125,48.901254208750004,47.4342165824875
20200817:0430,429.65,228.0,0.0,64.47,30.05,3.31,0.0,2020-08-17 04:30:00+00:00,657.65,50.6015625,58.6935156171875,56.93271014867187
20200817:0530,445.2,289.8,0.0,76.57,30.79,3.31,0.0,2020-08-17 05:30:00+00:00,735.0,53.75875,64.622173875,62.68350865875
20200817:0630,72.75,214.8,0.0,79.37,31.23,3.66,0.0,2020-08-17 06:30:00+00:00,287.55,40.2159375,26.917356012187504,26.109835331821877
20200817:0730,123.1,188.0,0.0,68.79,29.03,3.66,0.0,2020-08-17 07:30:00+00:00,311.1,38.751875,29.313152508750004,28.433757933487502
20200817:0830,107.75,169.1,0.0,55.53,29.13,3.79,0.0,2020-08-17 08:30:00+00:00,276.85,37.7815625,26.1987982571875,25.412834309471876
20200817:0930,82.0,112.65,0.0,41.8,28.93,4.21,0.0,2020-08-17 09:30:00+00:00,194.65,35.0128125,18.646422539687503,18.087029863496877
20200817:1030,10.4,70.9,0.0,28.0,28.63,3.86,0.0,2020-08-17 10:30:00+00:00,81.30000000000001,31.170625,7.91929783875,7.6817189035875
20200817:1130,2.7,42.0,0.0,14.28,27.86,3.1,0.0,2020-08-17 11:30:00+00:00,44.7,29.256875,4.390081428750001,4.258378985887501
20200817:1230,0.0,5.15,0.0,0.75,27.48,2.83,0.0,2020-08-17 12:30:00+00:00,5.15,27.6409375,0.5092876521874999,0.4940090226218749
20200817:1330,0.0,0.0,0.0,0.0,27.18,2.48,0.0,2020-08-17 13:30:00+00:00,0.0,27.18,0.0,0.0
20200817:1430,0.0,0.0,0.0,0.0,26.99,2.34,0.0,2020-08-17 14:30:00+00:00,0.0,26.99,0.0,0.0
20200817:1530,0.0,0.0,0.0,0.0,26.86,2.34,0.0,2020-08-17 15:30:00+00:00,0.0,26.86,0.0,0.0
20200817:1630,0.0,0.0,0.0,0.0,26.7,2.28,0.0,2020-08-17 16:30:00+00:00,0.0,26.7,0.0,0.0
20200817:1730,0.0,0.0,0.0,0.0,26.61,2.34,0.0,2020-08-17 17:30:00+00:00,0.0,26.61,0.0,0.0
20200817:1830,0.0,0.0,0.0,0.0,26.54,2.48,0.0,2020-08-17 18:30:00+00:00,0.0,26.54,0.0,0.0
20200817:1930,0.0,0.0,0.0,0.0,26.63,1.86,0.0,2020-08-17 19:30:00+00:00,0.0,26.63,0.0,0.0
20200817:2030,0.0,0.0,0.0,0.0,26.56,1.79,0.0,2020-08-17 20:30:00+00:00,0.0,26.56,0.0,0.0
20200817:2130,0.0,0.0,0.0,0.0,26.56,1.72,0.0,2020-08-17 21:30:00+00:00,0.0,26.56,0.0,0.0
20200817:2230,0.0,0.0,0.0,0.0,26.49,1.93,0.0,2020-08-17 22:30:00+00:00,0.0,26.49,0.0,0.0
20200817:2330,0.0,0.0,0.0,-3.69,26.25,1.79,0.0,2020-08-17 23:30:00+00:00,0.0,26.25,0.0,0.0
20200818:0030,7.05,42.05,0.0,9.67,26.11,1.59,0.0,2020-08-18 00:30:00+00:00,49.099999999999994,27.644375,4.855467698749999,4.709803667787499
20200818:0130,34.4,118.95,0.0,23.35,26.21,1.38,0.0,2020-08-18 01:30:00+00:00,153.35,31.0021875,14.9484171096875,14.499964596396874
20200818:0230,177.15,162.1,0.0,37.14,26.95,2.0,0.0,2020-08-18 02:30:00+00:00,339.25,37.5515625,32.136590617187494,31.17249289867187
20200818:0330,194.75,204.4,0.0,50.91,28.21,1.79,0.0,2020-08-18 03:30:00+00:00,399.15,40.6834375,37.2857814871875,36.16720804257187
20200818:0430,123.7,277.1,0.0,64.38,28.98,1.38,0.0,2020-08-18 04:30:00+00:00,400.8,41.505,37.30161432,36.1825658904
20200818:0530,107.35,264.4,0.0,76.37,29.35,1.31,0.0,2020-08-18 05:30:00+00:00,371.75,40.9671875,34.6819631796875,33.64150428429687
20200818:0630,32.3,211.9,0.0,79.06,30.09,1.38,0.0,2020-08-18 06:30:00+00:00,244.2,37.72125,23.115257715000002,22.421799983550002
20200818:0730,74.4,180.85,0.0,68.59,29.26,1.72,0.0,2020-08-18 07:30:00+00:00,255.25,37.236562500000005,24.213179317187496,23.48678393767187
20200818:0830,16.5,161.15,0.0,55.36,28.71,2.28,0.0,2020-08-18 08:30:00+00:00,177.65,34.261562500000004,17.0739670371875,16.561748026071875
20200818:0930,54.9,195.2,0.0,41.64,28.08,2.07,0.0,2020-08-18 09:30:00+00:00,250.1,35.895624999999995,23.865501758749996,23.149536705987497
20200818:1030,14.15,96.25,0.0,27.84,28.53,2.76,0.0,2020-08-18 10:30:00+00:00,110.4,31.98,10.71635136,10.3948608192
20200818:1130,11.75,52.5,0.0,14.11,28.26,2.76,0.0,2020-08-18 11:30:00+00:00,64.25,30.2678125,6.2828480796875,6.094362637296874
20200818:1230,0.0,4.55,0.0,0.57,27.9,2.28,0.0,2020-08-18 12:30:00+00:00,4.55,28.042187499999997,0.4491863796875,0.43571078829687504
20200818:1330,0.0,0.0,0.0,0.0,27.5,1.86,0.0,2020-08-18 13:30:00+00:00,0.0,27.5,0.0,0.0
20200818:1430,0.0,0.0,0.0,0.0,27.33,2.0,0.0,2020-08-18 14:30:00+00:00,0.0,27.33,0.0,0.0
20200818:1530,0.0,0.0,0.0,0.0,27.11,1.72,0.0,2020-08-18 15:30:00+00:00,0.0,27.11,0.0,0.0
20200818:1630,0.0,0.0,0.0,0.0,26.83,1.93,0.0,2020-08-18 16:30:00+00:00,0.0,26.83,0.0,0.0
20200818:1730,0.0,0.0,0.0,0.0,26.62,2.28,0.0,2020-08-18 17:30:00+00:00,0.0,26.62,0.0,0.0
20200818:1830,0.0,0.0,0.0,0.0,26.46,2.0,0.0,2020-08-18 18:30:00+00:00,0.0,26.46,0.0,0.0
20200818:1930,0.0,0.0,0.0,0.0,26.21,1.45,0.0,2020-08-18 19:30:00+00:00,0.0,26.21,0.0,0.0
20200818:2030,0.0,0.0,0.0,0.0,25.76,1.45,0.0,2020-08-18 20:30:00+00:00,0.0,25.76,0.0,0.0
20200818:2130,0.0,0.0,0.0,0.0,25.67,1.59,0.0,2020-08-18 21:30:00+00:00,0.0,25.67,0.0,0.0
20200818:2230,0.0,0.0,0.0,0.0,25.53,1.45,0.0,2020-08-18 22:30:00+00:00,0.0,25.53,0.0,0.0
20200818:2330,0.0,0.0,0.0,-3.77,25.47,1.52,0.0,2020-08-18 23:30:00+00:00,0.0,25.47,0.0,0.0
20200819:0030,18.7,42.25,0.0,9.6,25.47,1.79,0.0,2020-08-19 00:30:00+00:00,60.95,27.3746875,6.0342103746875,5.853184063446875
20200819:0130,66.85,94.3,0.0,23.29,25.9,2.55,0.0,2020-08-19 01:30:00+00:00,161.14999999999998,30.935937499999998,15.713237942187499,15.241840803921873
20200819:0230,78.2,145.7,0.0,37.09,26.8,2.41,0.0,2020-08-19 02:30:00+00:00,223.89999999999998,33.796875,21.56275946875,20.915876684687497
20200819:0330,22.65,177.35,0.0,50.85,27.5,2.55,0.0,2020-08-19 03:30:00+00:00,200.0,33.75,19.265,18.68705
20200819:0430,23.4,157.9,0.0,64.29,28.1,2.62,0.0,2020-08-19 04:30:00+00:00,181.3,33.765625,17.46253271875,16.9386567371875
20200819:0530,29.7,162.55,0.0,76.17,28.46,2.76,0.0,2020-08-19 05:30:00+00:00,192.25,34.4678125,18.4605214796875,17.906705835296876
20200819:0630,407.4,182.6,0.0,78.74,28.67,2.76,0.0,2020-08-19 06:30:00+00:00,590.0,47.1075,53.521761500000004,51.916108655
20200819:0730,400.75,188.9,0.0,68.37,30.5,4.34,0.0,2020-08-19 07:30:00+00:00,589.65,48.9265625,53.039515017187504,51.44832956667188
20200819:0830,110.1,157.1,0.0,55.19,29.98,5.03,0.0,2020-08-19 08:30:00+00:00,267.2,38.33,25.22405408,24.467332457599998
20200819:0930,47.95,116.15,0.0,41.48,27.93,3.79,0.0,2020-08-19 09:30:00+00:00,164.10000000000002,33.058125000000004,15.854617908750004,15.378979371487503
20200819:1030,54.7,112.05,0.0,27.68,27.5,3.52,0.0,2020-08-19 10:30:00+00:00,166.75,32.7109375,16.1349644921875,15.650915557421873
20200819:1130,7.25,32.45,0.0,13.94,27.48,3.45,0.0,2020-08-19 11:30:00+00:00,39.7,28.720625000000002,3.9079622987500007,3.7907234297875005
20200819:1230,0.0,2.0,0.0,0.39,26.92,4.14,0.0,2020-08-19 12:30:00+00:00,2.0,26.9825,0.1983347,0.19238465899999999
20200819:1330,0.0,0.0,0.0,0.0,26.55,3.17,0.0,2020-08-19 13:30:00+00:00,0.0,26.55,0.0,0.0
20200819:1430,0.0,0.0,0.0,0.0,26.48,3.17,0.0,2020-08-19 14:30:00+00:00,0.0,26.48,0.0,0.0
20200819:1530,0.0,0.0,0.0,0.0,26.37,3.66,0.0,2020-08-19 15:30:00+00:00,0.0,26.37,0.0,0.0
20200819:1630,0.0,0.0,0.0,0.0,26.17,4.07,0.0,2020-08-19 16:30:00+00:00,0.0,26.17,0.0,0.0
20200819:1730,0.0,0.0,0.0,0.0,25.9,4.34,0.0,2020-08-19 17:30:00+00:00,0.0,25.9,0.0,0.0
20200819:1830,0.0,0.0,0.0,0.0,25.57,4.34,0.0,2020-08-19 18:30:00+00:00,0.0,25.57,0.0,0.0
20200819:1930,0.0,0.0,0.0,0.0,25.81,5.45,0.0,2020-08-19 19:30:00+00:00,0.0,25.81,0.0,0.0
20200819:2030,0.0,0.0,0.0,0.0,25.54,4.9,0.0,2020-08-19 20:30:00+00:00,0.0,25.54,0.0,0.0
20200819:2130,0.0,0.0,0.0,0.0,25.42,5.24,0.0,2020-08-19 21:30:00+00:00,0.0,25.42,0.0,0.0
20200819:2230,0.0,0.0,0.0,0.0,25.58,6.41,0.0,2020-08-19 22:30:00+00:00,0.0,25.58,0.0,0.0
20200819:2330,0.0,0.0,0.0,-3.86,25.72,7.1,0.0,2020-08-19 23:30:00+00:00,0.0,25.72,0.0,0.0
20200820:0030,0.0,4.9,0.0,9.54,25.74,7.17,0.0,2020-08-20 00:30:00+00:00,4.9,25.893124999999998,0.4881619487500001,0.47351709028750005
20200820:0130,0.0,19.85,0.0,23.24,25.77,6.76,0.0,2020-08-20 01:30:00+00:00,19.85,26.3903125,1.9734089646875002,1.914206695746875
20200820:0230,0.0,29.9,0.0,37.04,25.91,6.14,0.0,2020-08-20 02:30:00+00:00,29.9,26.844375,2.9668383387499997,2.8778331885874997
20200820:0330,6.05,65.15,0.0,50.79,26.21,6.07,0.0,2020-08-20 03:30:00+00:00,71.2,28.435000000000002,7.01727976,6.8067613672
20200820:0430,6.9,65.25,0.0,64.19,26.42,6.34,0.0,2020-08-20 04:30:00+00:00,72.15,28.6746875,7.103645944687501,6.890536566346876
20200820:0530,29.75,134.2,0.0,75.96,26.41,6.14,0.0,2020-08-20 05:30:00+00:00,163.95,31.533437499999998,15.945114027187499,15.466760606371873
20200820:0630,40.0,263.4,0.0,78.42,26.73,5.52,0.0,2020-08-20 06:30:00+00:00,303.4,36.21125,28.911372834999998,28.044031649949996
20200820:0730,13.15,252.0,0.0,68.15,27.12,5.31,0.0,2020-08-20 07:30:00+00:00,265.15,35.4059375,25.3561635821875,24.595478674721875
20200820:0830,71.35,243.6,0.0,55.01,27.72,4.69,0.0,2020-08-20 08:30:00+00:00,314.95,37.5621875,29.8332863996875,28.938287807696874
20200820:0930,38.4,156.25,0.0,41.32,27.97,4.9,0.0,2020-08-20 09:30:00+00:00,194.65,34.0528125,18.724905419687502,18.163158257096878
20200820:1030,12.7,102.75,0.0,27.52,27.06,4.83,0.0,2020-08-20 10:30:00+00:00,115.45,30.6678125,11.2701734396875,10.932068236496875
20200820:1130,1.6,42.7,0.0,13.77,27.0,4.76,0.0,2020-08-20 11:30:00+00:00,44.300000000000004,28.384375,4.36703031875,4.2360194091875005
20200820:1230,0.0,6.75,0.0,0.21,26.81,4.76,0.0,2020-08-20 12:30:00+00:00,6.75,27.0209375,0.6692706421875001,0.6491925229218751
20200820:1330,0.0,0.0,0.0,0.0,26.6,4.9,0.0,2020-08-20 13:30:00+00:00,0.0,26.6,0.0,0.0
20200820:1430,0.0,0.0,0.0,0.0,26.49,4.9,0.0,2020-08-20 14:30:00+00:00,0.0,26.49,0.0,0.0
20200820:1530,0.0,0.0,0.0,0.0,26.57,4.83,0.0,2020-08-20 15:30:00+00:00,0.0,26.57,0.0,0.0
20200820:1630,0.0,0.0,0.0,0.0,26.65,4.83,0.0,2020-08-20 16:30:00+00:00,0.0,26.65,0.0,0.0
20200820:1730,0.0,0.0,0.0,0.0,26.44,5.24,0.0,2020-08-20 17:30:00+00:00,0.0,26.44,0.0,0.0
20200820:1830,0.0,0.0,0.0,0.0,26.27,4.76,0.0,2020-08-20 18:30:00+00:00,0.0,26.27,0.0,0.0
20200820:1930,0.0,0.0,0.0,0.0,26.03,4.41,0.0,2020-08-20 19:30:00+00:00,0.0,26.03,0.0,0.0
20200820:2030,0.0,0.0,0.0,0.0,26.0,4.55,0.0,2020-08-20 20:30:00+00:00,0.0,26.0,0.0,0.0
20200820:2130,0.0,0.0,0.0,0.0,26.05,4.28,0.0,2020-08-20 21:30:00+00:00,0.0,26.05,0.0,0.0
20200820:2230,0.0,0.0,0.0,0.0,25.97,4.14,0.0,2020-08-20 22:30:00+00:00,0.0,25.97,0.0,0.0
20200820:2330,0.0,0.0,0.0,-3.94,25.94,4.07,0.0,2020-08-20 23:30:00+00:00,0.0,25.94,0.0,0.0
20200821:0030,2.3,35.9,0.0,9.47,25.81,3.79,0.0,2020-08-21 00:30:00+00:00,38.199999999999996,27.00375,3.787851835,3.67421627995
20200821:0130,10.35,79.0,0.0,23.18,25.9,3.86,0.0,2020-08-21 01:30:00+00:00,89.35,28.6921875,8.7964432796875,8.532549981296874
20200821:0230,56.5,137.85,0.0,36.98,26.12,4.07,0.0,2020-08-21 02:30:00+00:00,194.35,32.1934375,18.8478212771875,18.282386638871873
20200821:0330,69.7,176.25,0.0,50.72,26.74,4.0,0.0,2020-08-21 03:30:00+00:00,245.95,34.425937499999996,23.6213100821875,22.912670779721875
20200821:0430,182.65,254.95,0.0,64.09,27.53,4.41,0.0,2020-08-21 04:30:00+00:00,437.6,41.205,40.78165064000001,39.55820112080001
20200821:0530,123.95,193.5,0.0,75.74,28.13,5.17,0.0,2020-08-21 05:30:00+00:00,317.45,38.0503125,30.0050148846875,29.104864438146876
20200821:0630,216.2,254.15,0.0,78.09,28.52,5.72,0.0,2020-08-21 06:30:00+00:00,470.35,43.2184375,43.4360023271875,42.132922257371874
20200821:0730,67.35,269.55,0.0,67.93,28.33,5.17,0.0,2020-08-21 07:30:00+00:00,336.9,38.858125,31.729103028749996,30.777229937887494
20200821:0830,75.3,218.9,0.0,54.82,28.64,4.76,0.0,2020-08-21 08:30:00+00:00,294.2,37.83375,27.834210514999995,26.999184199549994
20200821:0930,28.7,147.6,0.0,41.15,27.5,5.31,0.0,2020-08-21 09:30:00+00:00,176.29999999999998,33.009375,17.036937818749998,16.525829684187496
20200821:1030,25.0,89.45,0.0,27.35,27.12,4.21,0.0,2020-08-21 10:30:00+00:00,114.45,30.696562500000002,11.1711719371875,10.836036779071875
20200821:1130,9.35,54.05,0.0,13.6,27.22,4.21,0.0,2020-08-21 11:30:00+00:00,63.4,29.201249999999998,6.228129115,6.04128524155
20200821:1230,0.0,6.7,0.0,0.02,27.08,4.14,0.0,2020-08-21 12:30:00+00:00,6.7,27.289375,0.66355769875,0.6436509677875
20200821:1330,0.0,0.0,0.0,0.0,26.78,3.72,0.0,2020-08-21 13:30:00+00:00,0.0,26.78,0.0,0.0
20200821:1430,0.0,0.0,0.0,0.0,26.67,3.45,0.0,2020-08-21 14:30:00+00:00,0.0,26.67,0.0,0.0
20200821:1530,0.0,0.0,0.0,0.0,26.64,3.31,0.0,2020-08-21 15:30:00+00:00,0.0,26.64,0.0,0.0
20200821:1630,0.0,0.0,0.0,0.0,26.62,2.9,0.0,2020-08-21 16:30:00+00:00,0.0,26.62,0.0,0.0
20200821:1730,0.0,0.0,0.0,0.0,26.07,2.55,0.0,2020-08-21 17:30:00+00:00,0.0,26.07,0.0,0.0
20200821:1830,0.0,0.0,0.0,0.0,25.8,2.48,0.0,2020-08-21 18:30:00+00:00,0.0,25.8,0.0,0.0
20200821:1930,0.0,0.0,0.0,0.0,26.65,2.9,0.0,2020-08-21 19:30:00+00:00,0.0,26.65,0.0,0.0
20200821:2030,0.0,0.0,0.0,0.0,26.47,2.76,0.0,2020-08-21 20:30:00+00:00,0.0,26.47,0.0,0.0
20200821:2130,0.0,0.0,0.0,0.0,26.31,2.62,0.0,2020-08-21 21:30:00+00:00,0.0,26.31,0.0,0.0
20200821:2230,0.0,0.0,0.0,0.0,26.04,2.41,0.0,2020-08-21 22:30:00+00:00,0.0,26.04,0.0,0.0
20200821:2330,0.0,0.0,0.0,-4.02,25.84,2.41,0.0,2020-08-21 23:30:00+00:00,0.0,25.84,0.0,0.0
20200822:0030,6.1,33.45,0.0,9.41,25.74,2.55,0.0,2020-08-22 00:30:00+00:00,39.550000000000004,26.975937499999997,3.9221777021875,3.804512371121875
20200822:0130,46.65,109.8,0.0,23.13,26.06,2.34,0.0,2020-08-22 01:30:00+00:00,156.45,30.949062499999997,15.254093052187498,14.796470260621872
